servers,workload,cpu,energy,temperature,efficiency
2,55.59,100.0,272.0,45.79,81.56
2,55.65,100.0,272.0,45.79,81.56
2,55.75,100.0,272.0,45.72,81.6
2,55.88,100.0,272.0,45.74,81.6
2,56.01,100.0,272.0,45.74,81.61
2,56.03,100.0,272.0,45.7,81.63
2,56.01,100.0,272.0,45.76,81.6
2,55.99,100.0,272.0,45.68,81.64
2,55.82,100.0,272.0,45.58,81.66
2,55.78,100.0,272.0,45.56,81.67
2,55.7,100.0,272.0,45.72,81.59
2,55.65,100.0,272.0,45.77,81.57
2,55.5,100.0,272.0,45.8,81.55
2,55.3,100.0,272.0,45.72,81.56
2,55.0,100.0,272.0,45.78,81.51
2,54.84,100.0,272.0,45.58,81.58
2,54.48,100.0,272.0,45.65,81.51
2,54.11,100.0,272.0,45.6,81.5
2,53.68,100.0,272.0,45.59,81.47
2,53.37,100.0,272.0,45.72,81.38
2,52.94,100.0,272.0,45.72,81.34
2,52.47,100.0,272.0,45.67,81.31
2,52.05,100.0,272.0,45.65,81.28
2,51.66,100.0,272.0,45.69,81.22
2,51.1,100.0,272.0,45.65,81.18
2,50.67,100.0,272.0,45.62,81.15
2,50.16,100.0,272.0,45.61,81.1
2,49.65,100.0,272.0,45.55,81.07
2,49.07,100.0,272.0,45.52,81.02
2,48.49,100.0,272.0,45.6,80.92
2,47.89,100.0,272.0,45.74,80.79
2,47.39,100.0,272.0,45.69,80.75
2,46.76,100.0,272.0,45.71,80.66
2,46.14,100.0,272.0,45.76,80.57
2,45.56,100.0,272.0,45.82,80.46
2,44.95,100.0,272.0,45.72,80.43
2,44.34,100.0,272.0,45.88,80.27
2,43.81,100.0,272.0,45.9,80.19
2,43.19,100.0,272.0,45.88,80.11
2,42.66,100.0,272.0,45.76,80.09
2,42.03,100.0,272.0,45.8,79.97
2,41.42,100.0,272.0,45.74,79.9
2,40.79,100.0,272.0,45.83,79.76
2,40.22,100.0,272.0,45.9,79.64
2,39.73,100.0,272.0,46.01,79.51
2,39.21,100.0,272.0,46.04,79.41
2,38.6,100.0,272.0,45.98,79.32
2,37.99,100.0,272.0,46.05,79.18
2,37.34,100.0,272.0,45.99,79.08
2,36.72,100.0,272.0,45.9,78.99
2,36.25,100.0,272.0,45.9,78.9
2,35.74,100.0,272.0,45.88,78.8
2,35.22,100.0,272.0,46.0,78.64
2,34.71,100.0,272.0,45.87,78.58
2,34.23,100.0,272.0,45.8,78.5
2,33.74,100.0,272.0,45.76,78.4
2,33.25,100.0,272.0,45.73,78.29
2,32.74,100.0,272.0,45.85,78.12
2,32.43,100.0,272.0,45.78,78.07
2,32.04,100.0,272.0,45.77,77.97
2,31.75,100.0,272.0,45.67,77.93
2,31.42,100.0,272.0,45.67,77.84
2,31.08,100.0,272.0,45.72,77.73
2,30.82,100.0,272.0,45.69,77.67
2,30.5,100.0,272.0,45.61,77.61
2,30.28,100.0,272.0,45.5,77.59
2,30.0,100.0,272.0,45.49,77.51
2,29.77,100.0,272.0,45.57,77.41
2,29.33,100.0,272.0,45.52,77.29
2,29.02,100.0,272.0,45.53,77.19
2,28.82,100.0,272.0,45.52,77.12
2,28.66,100.0,272.0,45.56,77.05
2,28.42,100.0,272.0,45.39,77.05
2,28.14,100.0,272.0,45.4,76.95
2,28.05,100.0,272.0,45.31,76.95
2,27.91,100.0,272.0,45.19,76.95
2,27.8,100.0,272.0,45.19,76.91
2,27.79,100.0,272.0,45.39,76.83
2,27.66,100.0,272.0,45.4,76.78
2,27.62,100.0,272.0,45.56,76.7
2,27.61,100.0,272.0,45.61,76.67
2,27.58,100.0,272.0,45.65,76.65
2,27.62,100.0,272.0,45.6,76.68
2,27.72,100.0,272.0,45.63,76.7
2,27.87,100.0,272.0,45.58,76.78
2,28.05,100.0,272.0,45.44,76.9
2,28.18,100.0,272.0,45.3,77.0
2,28.28,100.0,272.0,45.27,77.05
2,28.63,100.0,272.0,45.24,77.18
2,28.7,100.0,272.0,45.24,77.2
2,28.77,100.0,272.0,45.29,77.21
2,29.03,100.0,272.0,45.28,77.29
2,29.16,100.0,272.0,45.41,77.28
2,29.57,100.0,272.0,45.47,77.38
2,29.81,100.0,272.0,45.57,77.42
2,29.94,100.0,272.0,45.54,77.47
2,30.27,100.0,272.0,45.55,77.56
2,30.55,100.0,272.0,45.61,77.62
2,30.79,100.0,272.0,45.52,77.73
2,31.1,100.0,272.0,45.45,77.84
2,31.35,100.0,272.0,45.5,77.89
2,31.63,100.0,272.0,45.65,77.91
2,31.93,100.0,272.0,45.73,77.95
2,32.28,100.0,272.0,45.7,78.06
2,32.52,100.0,272.0,45.79,78.08
2,32.89,100.0,272.0,45.74,78.2
2,33.12,100.0,272.0,45.81,78.23
2,33.47,100.0,272.0,45.86,78.29
2,33.8,100.0,272.0,45.71,78.44
2,34.07,100.0,272.0,45.76,78.48
2,34.44,100.0,272.0,45.61,78.63
2,34.68,100.0,272.0,45.64,78.67
2,34.94,100.0,272.0,45.46,78.8
2,35.22,100.0,272.0,45.51,78.84
2,35.41,100.0,272.0,45.65,78.83
2,35.61,100.0,272.0,45.68,78.86
2,35.65,100.0,272.0,45.69,78.86
2,35.88,100.0,272.0,45.66,78.92
2,36.04,100.0,272.0,45.5,79.03
2,36.15,100.0,272.0,45.34,79.11
2,36.28,100.0,272.0,45.38,79.12
2,36.37,100.0,272.0,45.39,79.14
2,36.29,100.0,272.0,45.49,79.08
2,36.26,100.0,272.0,45.39,79.11
2,36.29,100.0,272.0,45.39,79.12
2,36.39,100.0,272.0,45.28,79.19
2,36.34,100.0,272.0,45.18,79.22
2,36.35,100.0,272.0,45.14,79.24
2,36.28,100.0,272.0,45.17,79.21
2,36.37,100.0,272.0,45.19,79.22
2,36.27,100.0,272.0,45.22,79.19
2,36.26,100.0,272.0,45.28,79.16
2,36.3,100.0,272.0,45.15,79.22
2,36.16,100.0,272.0,45.1,79.22
2,35.97,100.0,272.0,45.05,79.2
2,35.81,100.0,272.0,45.07,79.16
2,35.76,100.0,272.0,45.11,79.13
2,35.59,100.0,272.0,45.11,79.09
2,35.52,100.0,272.0,45.08,79.09
2,35.38,100.0,272.0,45.08,79.06
2,35.18,100.0,272.0,45.21,78.96
2,35.05,100.0,272.0,45.13,78.96
2,34.78,100.0,272.0,45.05,78.94
2,34.56,100.0,272.0,44.97,78.92
2,34.29,100.0,272.0,44.9,78.89
2,33.92,100.0,272.0,44.89,78.81
2,33.61,100.0,272.0,44.98,78.7
2,33.3,100.0,272.0,44.93,78.64
2,32.98,100.0,272.0,44.93,78.56
2,32.69,100.0,272.0,44.92,78.49
2,32.34,100.0,272.0,44.91,78.41
2,31.92,100.0,272.0,44.97,78.27
2,31.48,100.0,272.0,45.13,78.09
2,31.04,100.0,272.0,45.09,77.98
2,30.69,100.0,272.0,45.16,77.85
2,30.36,100.0,272.0,45.21,77.73
2,29.93,100.0,272.0,45.1,77.65
2,29.45,100.0,272.0,45.11,77.5
2,28.97,100.0,272.0,45.09,77.35
2,28.42,100.0,272.0,45.15,77.14
2,27.94,100.0,272.0,45.19,76.97
2,27.46,100.0,272.0,45.13,76.82
2,27.02,100.0,272.0,45.11,76.66
2,26.37,100.0,272.0,45.11,76.42
2,25.79,100.0,272.0,45.17,76.16
2,25.34,100.0,272.0,45.09,76.01
2,24.86,100.0,272.0,45.1,75.8
2,24.33,100.0,272.0,45.21,75.51
2,23.88,100.0,272.0,45.2,75.31
2,23.45,100.0,272.0,45.14,75.12
2,22.9,100.0,272.0,45.29,74.78
2,22.37,100.0,272.0,45.31,74.49
2,21.88,100.0,272.0,45.41,74.18
2,21.28,100.0,272.0,45.46,73.8
2,20.64,100.0,272.0,45.38,73.44
2,20.34,100.0,272.0,45.33,73.27
2,19.82,100.0,272.0,45.18,72.98
2,19.33,99.21,271.82,45.17,72.74
2,18.99,99.0,271.62,45.24,72.5
2,18.62,98.54,271.35,45.19,72.3
2,18.35,97.36,270.85,45.14,72.28
2,17.97,95.98,270.12,45.08,72.19
2,17.56,94.85,269.25,45.02,72.06
2,17.33,93.8,268.26,45.06,72.02
2,17.07,92.5,267.14,45.04,72.01
2,16.9,91.68,265.99,44.95,72.06
2,16.82,90.25,264.7,44.92,72.24
2,16.61,88.94,263.31,44.98,72.26
2,16.46,87.62,261.83,45.08,72.33
2,16.48,86.67,260.35,44.99,72.58
2,16.5,86.06,258.96,44.97,72.77
2,16.49,85.19,257.59,45.03,72.92
2,16.6,85.42,256.47,44.96,73.1
2,16.87,85.28,255.49,45.1,73.37
2,17.05,85.2,254.63,44.96,73.64
2,17.29,85.09,253.88,45.0,73.88
2,17.61,85.97,253.44,45.02,74.07
2,17.81,86.1,253.1,44.93,74.27
2,18.12,86.55,252.91,44.99,74.44
2,18.47,87.48,252.95,44.98,74.59
2,18.84,88.18,253.15,44.89,74.81
2,19.22,89.41,253.6,44.89,74.9
2,19.58,90.18,254.15,44.78,75.07
2,20.05,91.03,254.81,44.77,75.25
2,20.64,93.17,255.85,44.75,75.31
2,21.14,94.71,257.08,44.66,75.4
2,21.61,96.92,258.63,44.67,75.32
2,22.16,99.06,260.42,44.69,75.27
2,22.79,100.0,262.16,44.71,75.4
2,23.48,100.0,263.64,44.79,75.64
2,24.2,100.0,264.89,44.68,75.97
2,24.84,100.0,265.96,44.65,76.22
2,25.49,100.0,266.86,44.61,76.47
2,26.23,100.0,267.63,44.57,76.76
2,26.9,100.0,268.29,44.77,76.9
2,27.68,100.0,268.85,44.67,77.21
2,28.42,100.0,269.32,44.71,77.42
2,29.21,100.0,269.72,44.71,77.67
2,30.03,100.0,270.06,44.69,77.92
2,30.68,100.0,270.35,44.82,78.05
2,31.45,100.0,270.6,44.87,78.23
2,32.4,100.0,270.81,44.85,78.48
2,33.2,100.0,270.99,44.72,78.73
2,34.15,100.0,271.14,44.84,78.91
2,34.88,100.0,271.27,44.86,79.06
2,35.76,100.0,271.38,44.91,79.23
2,36.71,100.0,271.47,44.93,79.42
2,37.61,100.0,271.55,45.18,79.48
2,38.45,100.0,271.62,45.17,79.64
2,39.41,100.0,271.68,45.24,79.78
2,40.24,100.0,271.72,45.09,79.99
2,41.06,100.0,271.77,44.95,80.18
2,41.89,100.0,271.8,45.1,80.25
2,42.87,100.0,271.83,44.98,80.45
2,43.8,100.0,271.86,44.9,80.61
2,44.65,100.0,271.88,44.95,80.71
2,45.65,100.0,271.9,44.73,80.94
2,46.57,100.0,271.91,44.61,81.11
2,47.44,100.0,271.92,44.62,81.21
2,48.12,100.0,271.94,44.45,81.36
2,48.87,100.0,271.95,44.45,81.44
2,49.6,100.0,271.95,44.45,81.53
2,50.18,100.0,271.96,44.4,81.61
2,50.76,100.0,271.97,44.47,81.64
2,51.39,100.0,271.97,44.53,81.68
2,52.02,100.0,271.98,44.54,81.74
2,52.6,100.0,271.98,44.51,81.82
2,53.03,100.0,271.98,44.7,81.78
2,53.48,100.0,271.99,44.68,81.83
2,54.03,100.0,271.99,44.72,81.86
2,54.46,100.0,271.99,44.79,81.87
2,54.92,100.0,271.99,44.83,81.9
2,55.2,100.0,271.99,44.68,81.99
2,55.66,100.0,271.99,44.76,81.99
2,55.95,100.0,271.99,44.68,82.05
2,56.37,100.0,272.0,44.72,82.07
2,56.68,100.0,272.0,44.77,82.08
2,56.79,100.0,272.0,44.74,82.1
2,57.07,100.0,272.0,44.73,82.13
2,57.14,100.0,272.0,44.72,82.14
2,57.28,100.0,272.0,44.7,82.16
2,57.54,100.0,272.0,44.79,82.14
2,57.61,100.0,272.0,44.77,82.15
2,57.76,100.0,272.0,44.75,82.18
2,57.7,100.0,272.0,44.66,82.21
2,57.51,100.0,272.0,44.65,82.2
2,57.67,100.0,272.0,44.65,82.21
2,57.63,100.0,272.0,44.61,82.22
2,57.47,100.0,272.0,44.5,82.26
2,57.31,100.0,272.0,44.54,82.23
2,57.21,100.0,272.0,44.69,82.15
2,57.1,100.0,272.0,44.68,82.15
2,57.0,100.0,272.0,44.66,82.15
2,56.8,100.0,272.0,44.67,82.13
2,56.65,100.0,272.0,44.71,82.1
2,56.53,100.0,272.0,44.62,82.13
2,56.26,100.0,272.0,44.47,82.17
2,55.95,100.0,272.0,44.43,82.16
2,55.66,100.0,272.0,44.39,82.15
2,55.42,100.0,272.0,44.33,82.15
2,55.19,100.0,272.0,44.35,82.12
2,54.81,100.0,272.0,44.42,82.06
2,54.5,100.0,272.0,44.6,81.96
2,54.14,100.0,272.0,44.54,81.95
2,53.77,100.0,272.0,44.64,81.87
2,53.49,100.0,272.0,44.62,81.86
2,53.11,100.0,272.0,44.66,81.8
2,52.72,100.0,272.0,44.6,81.79
2,52.36,100.0,272.0,44.6,81.75
2,52.01,100.0,272.0,44.57,81.73
2,51.68,100.0,272.0,44.72,81.64
2,51.22,100.0,272.0,44.71,81.59
2,50.85,100.0,272.0,44.69,81.56
2,50.4,100.0,272.0,44.72,81.5
2,49.91,100.0,272.0,44.79,81.42
2,49.37,100.0,272.0,44.73,81.38
2,48.75,100.0,272.0,44.74,81.31
2,48.14,100.0,272.0,44.9,81.17
2,47.53,100.0,272.0,44.84,81.13
2,46.85,100.0,272.0,44.85,81.04
2,46.12,100.0,272.0,44.9,80.92
2,45.53,100.0,272.0,45.03,80.79
2,44.86,100.0,272.0,45.08,80.69
2,44.18,100.0,272.0,45.05,80.6
2,43.54,100.0,272.0,45.16,80.46
2,42.82,100.0,272.0,45.08,80.4
2,41.97,100.0,272.0,45.21,80.21
2,41.19,100.0,272.0,45.25,80.07
2,40.48,100.0,272.0,45.25,79.96
2,39.76,100.0,272.0,45.39,79.78
2,39.16,100.0,272.0,45.4,79.67
2,38.57,100.0,272.0,45.42,79.55
2,37.87,100.0,272.0,45.45,79.41
2,37.21,100.0,272.0,45.45,79.28
2,36.65,100.0,272.0,45.43,79.18
2,36.1,100.0,272.0,45.42,79.07
2,35.55,100.0,272.0,45.48,78.93
2,35.02,100.0,272.0,45.52,78.79
2,34.57,100.0,272.0,45.63,78.65
2,34.06,100.0,272.0,45.55,78.56
2,33.7,100.0,272.0,45.44,78.52
2,33.17,100.0,272.0,45.38,78.42
2,32.79,100.0,272.0,45.3,78.36
2,32.32,100.0,272.0,45.35,78.22
2,31.97,100.0,272.0,45.3,78.14
2,31.59,100.0,272.0,45.29,78.05
2,31.21,100.0,272.0,45.15,78.0
2,30.89,100.0,272.0,45.19,77.9
2,30.56,100.0,272.0,45.27,77.77
2,30.31,100.0,272.0,45.24,77.71
2,30.12,100.0,272.0,45.26,77.64
2,29.92,100.0,272.0,45.3,77.56
2,29.62,100.0,272.0,45.28,77.48
2,29.34,100.0,272.0,45.4,77.34
2,29.2,100.0,272.0,45.38,77.3
2,29.09,100.0,272.0,45.27,77.32
2,28.97,100.0,272.0,45.14,77.33
2,28.85,100.0,272.0,45.16,77.28
2,28.75,100.0,272.0,45.15,77.26
2,28.73,100.0,272.0,45.11,77.27
2,28.67,100.0,272.0,45.15,77.23
2,28.67,100.0,272.0,45.16,77.23
2,28.7,100.0,272.0,45.2,77.22
2,28.71,100.0,272.0,45.19,77.23
2,28.86,100.0,272.0,45.26,77.24
2,28.7,100.0,272.0,45.29,77.18
2,28.73,100.0,272.0,45.35,77.17
2,28.72,100.0,272.0,45.19,77.23
2,28.69,100.0,272.0,45.26,77.19
2,28.94,100.0,272.0,45.35,77.23
2,29.04,100.0,272.0,45.43,77.23
2,28.96,100.0,272.0,45.39,77.22
2,29.08,100.0,272.0,45.37,77.27
2,29.27,100.0,272.0,45.35,77.34
2,29.48,100.0,272.0,45.18,77.48
2,29.55,100.0,272.0,45.04,77.56
2,29.79,100.0,272.0,45.12,77.6
2,29.95,100.0,272.0,45.06,77.67
2,30.08,100.0,272.0,45.09,77.7
2,30.3,100.0,272.0,45.16,77.74
2,30.64,100.0,272.0,45.14,77.84
2,30.97,100.0,272.0,45.1,77.96
2,31.3,100.0,272.0,45.07,78.06
2,31.49,100.0,272.0,45.06,78.12
2,31.81,100.0,272.0,45.1,78.19
2,32.05,100.0,272.0,45.2,78.21
2,32.4,100.0,272.0,45.2,78.3
2,32.6,100.0,272.0,45.17,78.37
2,32.9,100.0,272.0,45.08,78.48
2,33.13,100.0,272.0,45.16,78.5
2,33.32,100.0,272.0,45.21,78.53
2,33.54,100.0,272.0,45.29,78.55
2,33.75,100.0,272.0,45.33,78.58
2,34.0,100.0,272.0,45.24,78.68
2,34.11,100.0,272.0,45.24,78.71
2,34.5,100.0,272.0,45.35,78.75
2,34.7,100.0,272.0,45.37,78.79
2,34.93,100.0,272.0,45.35,78.84
2,35.08,100.0,272.0,45.34,78.88
2,35.21,100.0,272.0,45.37,78.9
2,35.33,100.0,272.0,45.44,78.9
2,35.35,100.0,272.0,45.51,78.87
2,35.43,100.0,272.0,45.35,78.96
2,35.56,100.0,272.0,45.37,78.97
2,35.57,100.0,272.0,45.29,79.01
2,35.52,100.0,272.0,45.5,78.91
2,35.64,100.0,272.0,45.47,78.95
2,35.52,100.0,272.0,45.54,78.89
2,35.58,100.0,272.0,45.53,78.91
2,35.42,100.0,272.0,45.52,78.89
2,35.4,100.0,272.0,45.59,78.85
2,35.29,100.0,272.0,45.51,78.86
2,35.29,100.0,272.0,45.37,78.92
2,35.26,100.0,272.0,45.33,78.93
2,35.15,100.0,272.0,45.36,78.89
2,34.99,100.0,272.0,45.4,78.84
2,34.85,100.0,272.0,45.4,78.81
2,34.78,100.0,272.0,45.38,78.8
2,34.55,100.0,272.0,45.42,78.73
2,34.44,100.0,272.0,45.32,78.75
2,34.22,100.0,272.0,45.33,78.69
2,33.94,100.0,272.0,45.38,78.61
2,33.79,100.0,272.0,45.38,78.57
2,33.56,100.0,272.0,45.38,78.51
2,33.27,100.0,272.0,45.49,78.4
2,33.04,100.0,272.0,45.62,78.29
2,32.81,100.0,272.0,45.68,78.2
2,32.52,100.0,272.0,45.76,78.1
2,32.18,100.0,272.0,45.78,78.0
2,31.88,100.0,272.0,45.63,77.98
2,31.47,100.0,272.0,45.57,77.9
2,31.09,100.0,272.0,45.41,77.86
2,30.82,100.0,272.0,45.54,77.73
2,30.45,100.0,272.0,45.65,77.57
2,30.1,100.0,272.0,45.55,77.51
2,29.68,100.0,272.0,45.55,77.39
2,29.36,100.0,272.0,45.61,77.26
2,29.06,100.0,272.0,45.58,77.17
2,28.77,100.0,272.0,45.5,77.12
2,28.49,100.0,272.0,45.53,77.01
2,28.16,100.0,272.0,45.49,76.92
2,27.95,100.0,272.0,45.5,76.84
2,27.6,100.0,272.0,45.48,76.72
2,27.27,100.0,272.0,45.67,76.53
2,26.94,100.0,272.0,45.69,76.39
2,26.61,100.0,272.0,45.79,76.23
2,26.24,100.0,272.0,45.78,76.09
2,25.91,100.0,272.0,45.87,75.92
2,25.78,100.0,272.0,45.82,75.88
2,25.51,100.0,272.0,45.79,75.79
2,25.31,100.0,272.0,45.86,75.67
2,25.18,100.0,272.0,45.92,75.59
2,24.91,100.0,272.0,45.81,75.52
2,24.72,100.0,272.0,45.84,75.42
2,24.49,100.0,272.0,45.99,75.26
2,24.38,100.0,272.0,45.93,75.23
2,24.35,100.0,272.0,45.97,75.2
2,24.23,100.0,272.0,45.96,75.15
2,24.2,100.0,272.0,45.98,75.13
2,24.09,100.0,272.0,46.03,75.06
2,23.98,100.0,272.0,46.08,74.98
2,23.94,100.0,272.0,46.12,74.95
2,23.93,100.0,272.0,46.09,74.96
2,23.99,100.0,272.0,46.22,74.93
2,24.04,100.0,272.0,46.31,74.92
2,24.21,100.0,272.0,46.31,74.99
2,24.3,100.0,272.0,46.33,75.02
2,24.41,100.0,272.0,46.29,75.09
2,24.54,100.0,272.0,46.37,75.12
2,24.69,100.0,272.0,46.49,75.14
2,24.91,100.0,272.0,46.54,75.22
2,25.15,100.0,272.0,46.38,75.39
2,25.38,100.0,272.0,46.4,75.47
2,25.72,100.0,272.0,46.41,75.61
2,25.93,100.0,272.0,46.34,75.73
2,26.26,100.0,272.0,46.25,75.9
2,26.59,100.0,272.0,46.24,76.03
2,26.85,100.0,272.0,46.24,76.13
2,27.18,100.0,272.0,46.28,76.24
2,27.54,100.0,272.0,46.37,76.33
2,28.07,100.0,272.0,46.36,76.52
2,28.51,100.0,272.0,46.43,76.64
2,28.97,100.0,272.0,46.38,76.81
2,29.55,100.0,272.0,46.49,76.95
2,30.19,100.0,272.0,46.53,77.13
2,30.66,100.0,272.0,46.67,77.21
2,31.25,100.0,272.0,46.86,77.3
2,31.92,100.0,272.0,46.76,77.52
2,32.55,100.0,272.0,46.77,77.68
2,33.27,100.0,272.0,46.73,77.88
2,33.91,100.0,272.0,46.82,77.99
2,34.65,100.0,272.0,46.77,78.19
2,35.46,100.0,272.0,46.67,78.41
2,36.11,100.0,272.0,46.7,78.53
2,36.89,100.0,272.0,46.71,78.69
2,37.72,100.0,272.0,46.88,78.78
2,38.5,100.0,272.0,46.85,78.94
2,39.34,100.0,272.0,46.79,79.11
2,40.33,100.0,272.0,46.78,79.29
2,41.14,100.0,272.0,46.74,79.44
2,41.93,100.0,272.0,46.7,79.58
2,42.76,100.0,272.0,46.7,79.71
2,43.72,100.0,272.0,46.88,79.77
2,44.66,100.0,272.0,46.92,79.88
2,45.51,100.0,272.0,46.85,80.02
2,46.44,100.0,272.0,46.96,80.1
2,47.31,100.0,272.0,46.94,80.22
2,48.16,100.0,272.0,46.99,80.3
2,49.03,100.0,272.0,46.99,80.4
2,49.94,100.0,272.0,47.12,80.44
2,50.69,100.0,272.0,47.19,80.49
2,51.61,100.0,272.0,47.26,80.56
2,52.41,100.0,272.0,47.35,80.61
2,53.3,100.0,272.0,47.17,80.76
2,54.16,100.0,272.0,47.35,80.77
2,54.97,100.0,272.0,47.48,80.79
2,55.63,100.0,272.0,47.47,80.85
2,56.34,100.0,272.0,47.5,80.9
2,57.03,100.0,272.0,47.66,80.89
2,57.69,100.0,272.0,47.68,80.94
2,58.34,100.0,272.0,47.59,81.03
2,59.02,100.0,272.0,47.58,81.09
2,59.6,100.0,272.0,47.66,81.1
2,60.27,100.0,272.0,47.7,81.13
2,60.83,100.0,272.0,47.48,81.27
2,61.5,100.0,272.0,47.51,81.3
2,62.04,100.0,272.0,47.43,81.38
2,62.47,100.0,272.0,47.46,81.39
2,63.0,100.0,272.0,47.45,81.43
2,63.55,100.0,272.0,47.56,81.43
2,63.85,100.0,272.0,47.63,81.41
2,64.3,100.0,272.0,47.57,81.47
2,64.7,100.0,272.0,47.61,81.48
2,65.02,100.0,272.0,47.42,81.58
2,65.37,100.0,272.0,47.34,81.64
2,65.7,100.0,272.0,47.39,81.64
2,66.03,100.0,272.0,47.43,81.64
2,66.39,100.0,272.0,47.56,81.61
2,66.58,100.0,272.0,47.75,81.54
2,66.89,100.0,272.0,47.8,81.54
2,66.99,100.0,272.0,47.79,81.55
2,67.33,100.0,272.0,47.67,81.62
2,67.46,100.0,272.0,47.66,81.63
2,67.65,100.0,272.0,47.59,81.67
2,67.78,100.0,272.0,47.6,81.67
2,67.83,100.0,272.0,47.52,81.71
2,67.89,100.0,272.0,47.52,81.71
2,67.98,100.0,272.0,47.55,81.71
2,67.95,100.0,272.0,47.64,81.67
2,67.92,100.0,272.0,47.58,81.69
2,67.99,100.0,272.0,47.5,81.73
2,68.02,100.0,272.0,47.48,81.74
2,67.92,100.0,272.0,47.35,81.79
2,67.82,100.0,272.0,47.36,81.78
2,67.54,100.0,272.0,47.22,81.82
2,67.19,100.0,272.0,47.17,81.82
2,66.87,100.0,272.0,47.25,81.77
2,66.39,100.0,272.0,47.2,81.76
2,65.85,100.0,272.0,47.26,81.7
2,65.46,100.0,272.0,47.36,81.63
2,64.95,100.0,272.0,47.36,81.6
2,64.42,100.0,272.0,47.33,81.58
2,63.73,100.0,272.0,47.57,81.43
2,63.11,100.0,272.0,47.56,81.39
2,62.38,100.0,272.0,47.59,81.33
2,61.77,100.0,272.0,47.77,81.21
2,61.1,100.0,272.0,47.84,81.13
2,60.31,100.0,272.0,47.79,81.1
2,59.49,100.0,272.0,47.86,81.0
2,58.77,100.0,272.0,47.9,80.94
2,57.96,100.0,272.0,47.75,80.93
2,57.38,100.0,272.0,47.84,80.85
2,56.64,100.0,272.0,47.86,80.78
2,55.88,100.0,272.0,47.89,80.7
2,55.04,100.0,272.0,47.74,80.69
2,54.32,100.0,272.0,47.75,80.62
2,53.53,100.0,272.0,47.81,80.52
2,52.81,100.0,272.0,47.81,80.45
2,52.05,100.0,272.0,47.86,80.35
2,51.26,100.0,272.0,47.79,80.3
2,50.53,100.0,272.0,47.73,80.25
2,49.73,100.0,272.0,47.82,80.13
2,49.1,100.0,272.0,47.71,80.1
2,48.39,100.0,272.0,47.65,80.05
2,47.84,100.0,272.0,47.71,79.96
2,47.1,100.0,272.0,47.67,79.88
2,46.38,100.0,272.0,47.62,79.82
2,45.92,100.0,272.0,47.59,79.77
2,45.32,100.0,272.0,47.65,79.66
2,44.68,100.0,272.0,47.46,79.66
2,44.15,100.0,272.0,47.37,79.62
2,43.72,100.0,272.0,47.4,79.55
2,43.27,100.0,272.0,47.41,79.48
2,42.82,100.0,272.0,47.34,79.45
2,42.33,100.0,272.0,47.36,79.36
2,41.95,100.0,272.0,47.36,79.3
2,41.52,100.0,272.0,47.38,79.23
2,41.29,100.0,272.0,47.24,79.25
2,41.01,100.0,272.0,47.33,79.17
2,40.68,100.0,272.0,47.35,79.11
2,40.42,100.0,272.0,47.26,79.1
2,39.98,100.0,272.0,47.24,79.03
2,39.84,100.0,272.0,47.15,79.05
2,39.6,100.0,272.0,47.15,79.01
2,39.34,100.0,272.0,47.04,79.01
2,39.16,100.0,272.0,47.07,78.96
2,38.97,100.0,272.0,47.08,78.92
2,38.83,100.0,272.0,47.3,78.81
2,38.72,100.0,272.0,47.25,78.81
2,38.63,100.0,272.0,47.24,78.8
2,38.61,100.0,272.0,47.28,78.78
2,38.56,100.0,272.0,47.41,78.71
2,38.43,100.0,272.0,47.35,78.72
2,38.45,100.0,272.0,47.44,78.68
2,38.47,100.0,272.0,47.29,78.75
2,38.51,100.0,272.0,47.3,78.75
2,38.5,100.0,272.0,47.41,78.7
2,38.57,100.0,272.0,47.38,78.73
2,38.58,100.0,272.0,47.32,78.76
2,38.55,100.0,272.0,47.28,78.77
2,38.69,100.0,272.0,47.34,78.77
2,38.91,100.0,272.0,47.28,78.83
2,38.99,100.0,272.0,47.37,78.81
2,39.07,100.0,272.0,47.22,78.88
2,39.19,100.0,272.0,47.28,78.88
2,39.38,100.0,272.0,47.38,78.88
2,39.49,100.0,272.0,47.24,78.95
2,39.63,100.0,272.0,47.08,79.04
2,39.83,100.0,272.0,47.17,79.04
2,39.89,100.0,272.0,47.02,79.11
2,40.15,100.0,272.0,46.94,79.19
2,40.27,100.0,272.0,47.01,79.18
2,40.44,100.0,272.0,47.07,79.18
2,40.63,100.0,272.0,47.02,79.24
2,40.83,100.0,272.0,46.97,79.29
2,40.95,100.0,272.0,47.02,79.29
2,41.26,100.0,272.0,46.97,79.36
2,41.35,100.0,272.0,47.11,79.32
2,41.43,100.0,272.0,47.02,79.37
2,41.48,100.0,272.0,47.01,79.38
2,41.56,100.0,272.0,46.93,79.43
2,41.5,100.0,272.0,46.78,79.48
2,41.56,100.0,272.0,46.73,79.51
2,41.54,100.0,272.0,46.88,79.44
2,41.61,100.0,272.0,46.81,79.48
2,41.69,100.0,272.0,46.77,79.51
2,41.68,100.0,272.0,46.83,79.48
2,41.6,100.0,272.0,46.88,79.45
2,41.57,100.0,272.0,47.06,79.37
2,41.4,100.0,272.0,47.18,79.29
2,41.33,100.0,272.0,47.34,79.21
2,41.15,100.0,272.0,47.43,79.15
2,40.92,100.0,272.0,47.45,79.1
2,40.79,100.0,272.0,47.48,79.07
2,40.61,100.0,272.0,47.42,79.06
